Label: Snap-Lead sensor 1: EMG 1 Sampling frequency: 2.148148e+003 Number of points: 24702 start: 0.000000e+000 Unit: V Domain Unit: s
Label: Snap-Lead sensor 2: EMG 2 Sampling frequency: 2.148148e+003 Number of points: 24702 start: 0.000000e+000 Unit: V Domain Unit: s
Start Trigger Method: None
Stop Trigger Method: None
 
X[s],"Snap-Lead sensor 1: EMG 1",X[s],"Snap-Lead sensor 2: EMG 2"
0.04794827,0,0.04794827,0
0.04841379,0,0.04841379,0
0.04887931,0,0.04887931,0
0.04934483,0,0.04934483,0
0.04981034,0,0.04981034,0
0.05027586,0,0.05027586,0
0.05074138,0,0.05074138,0
0.05120689,0,0.05120689,0
0.05167241,0,0.05167241,0
0.05213793,0,0.05213793,0
0.05260345,0,0.05260345,0
0.05306897,0,0.05306897,0
0.05353448,0,0.05353448,0
0.054,0,0.054,0
0.05446552,0,0.05446552,0
0.05493103,0,0.05493103,0
0.05539655,0,0.05539655,0
0.05586207,0,0.05586207,0
0.05632759,0,0.05632759,0
0.0567931,0,0.0567931,0
0.05725862,0,0.05725862,0
0.05772414,0,0.05772414,0
0.05818965,0,0.05818965,0
0.05865517,0,0.05865517,0
0.05912069,0,0.05912069,0
0.0595862,0,0.0595862,0
0.06005172,0,0.06005172,0
0.06051724,0,0.06051724,0
0.06098276,0,0.06098276,0
0.06144828,0,0.06144828,0
0.06191379,0,0.06191379,0
0.06237931,0,0.06237931,0
0.06284483,0,0.06284483,0
0.06331034,0,0.06331034,0
0.06377586,0,0.06377586,0
0.06424138,0,0.06424138,0
0.06470689,0,0.06470689,0
0.06517241,0,0.06517241,0
0.06563793,0,0.06563793,0
0.06610344,0,0.06610344,0
0.06656896,0,0.06656896,0
0.06703448,0,0.06703448,0
0.0675,0,0.0675,0
0.06796551,0,0.06796551,0
0.06843103,0,0.06843103,0
0.06889655,0,0.06889655,0
0.06936207,0,0.06936207,0
0.06982759,0,0.06982759,0
0.0702931,0,0.0702931,0
0.07075862,0,0.07075862,0
0.07122414,0,0.07122414,0
0.07168965,0,0.07168965,0
0.07215517,0,0.07215517,0
0.07262069,0,0.07262069,0
0.0730862,0,0.0730862,0
0.07355172,0,0.07355172,0
0.07401724,0,0.07401724,0
0.07448275,0,0.07448275,0
0.07494827,0,0.07494827,0
0.07541379,0,0.07541379,0
0.07587931,0,0.07587931,0
0.07634483,0,0.07634483,0
0.07681035,0,0.07681035,0
0.07727586,0,0.07727586,0
0.07774138,0,0.07774138,0
0.0782069,0,0.0782069,0
0.07867241,0,0.07867241,0
0.07913793,0,0.07913793,0
0.07960345,0,0.07960345,0
0.08006896,0,0.08006896,0
0.08053448,0,0.08053448,0
0.081,0,0.081,0
0.08146551,0,0.08146551,0
0.08193103,0,0.08193103,0
0.08239655,0,0.08239655,0
0.08286206,0,0.08286206,0
0.08332758,0,0.08332758,0
0.0837931,0,0.0837931,0
0.08425862,0,0.08425862,0
0.08472414,0,0.08472414,0
0.08518966,0,0.08518966,0
0.08565517,0,0.08565517,0
0.08612069,0,0.08612069,0
0.08658621,0,0.08658621,0
0.08705172,0,0.08705172,0
0.08751724,0,0.08751724,0
0.08798276,0,0.08798276,0
0.08844827,0,0.08844827,0
0.08891379,0,0.08891379,0
0.08937931,0,0.08937931,0
0.08984482,0,0.08984482,0
0.09031034,0,0.09031034,0
0.09077586,0,0.09077586,0
0.09124137,0,0.09124137,0
0.09170689,0,0.09170689,0
0.09217241,0,0.09217241,0
0.09263793,0,0.09263793,0
0.09310345,0,0.09310345,0
0.09356897,0,0.09356897,0
0.09403448,0,0.09403448,0
0.0945,0,0.0945,0
0.09496552,0,0.09496552,0
0.09543103,0,0.09543103,0
0.09589655,0,0.09589655,0
0.09636207,0,0.09636207,0
0.09682758,0,0.09682758,0
0.0972931,0,0.0972931,0
0.09775862,0,0.09775862,0
0.09822413,0,0.09822413,0
0.09868965,0,0.09868965,0
0.09915517,0,0.09915517,0
0.09962068,0,0.09962068,0
0.1000862,0,0.1000862,0
0.1005517,0,0.1005517,0
0.1010172,0,0.1010172,0
0.1014828,0,0.1014828,0
0.1019483,0,0.1019483,0
0.1024138,0,0.1024138,0
0.1028793,0,0.1028793,0
0.1033448,0,0.1033448,0
0.1038103,0,0.1038103,0
0.1042759,0,0.1042759,0
0.1047414,0,0.1047414,0
0.1052069,0,0.1052069,0
0.1056724,0,0.1056724,0
0.1061379,0,0.1061379,0
0.1066034,0,0.1066034,0
0.107069,0,0.107069,0
0.1075345,0,0.1075345,0
0.108,0,0.108,0
0.1084655,0,0.1084655,0
0.108931,0,0.108931,0
0.1093965,0,0.1093965,0
0.1098621,0,0.1098621,0
0.1103276,0,0.1103276,0
0.1107931,0,0.1107931,0
0.1112586,0,0.1112586,0
0.1117241,0,0.1117241,0
0.1121897,0,0.1121897,0
0.1126552,0,0.1126552,0
0.1131207,0,0.1131207,0
0.1135862,0,0.1135862,0
0.1140517,0,0.1140517,0
0.1145172,0,0.1145172,0
0.1149828,0,0.1149828,0
0.1154483,0,0.1154483,0
0.1159138,0,0.1159138,0
0.1163793,0,0.1163793,0
0.1168448,0,0.1168448,0
0.1173103,0,0.1173103,0
0.1177759,0,0.1177759,0
0.1182414,0,0.1182414,0
0.1187069,0,0.1187069,0
0.1191724,0,0.1191724,0
0.1196379,0,0.1196379,0
0.1201034,0,0.1201034,0
0.120569,0,0.120569,0
0.1210345,0,0.1210345,0
0.1215,-0.0006017395,0.1215,6.210422E-06
0.1219655,-0.0005634699,0.1219655,8.560311E-06
0.122431,-0.0004771954,0.122431,7.553216E-06
0.1228966,-0.0003778286,0.1228966,7.888914E-06
0.1233621,-0.0002680552,0.1233621,9.231709E-06
0.1238276,-0.0001495537,0.1238276,9.231709E-06
0.1242931,-4.380865E-05,0.1242931,7.888914E-06
0.1247586,3.541619E-05,0.1247586,6.54612E-06
0.1252241,8.073549E-05,0.1252241,6.881819E-06
0.1256897,7.368582E-05,0.1256897,7.888914E-06
0.1261552,3.944457E-05,0.1261552,8.392462E-06
0.1266207,1.896696E-05,0.1266207,7.217518E-06
0.1270862,3.138781E-05,0.1270862,5.203327E-06
0.1275517,6.092927E-05,0.1275517,3.189136E-06
0.1280172,9.080644E-05,0.1280172,3.189136E-06
0.1284828,8.778516E-05,0.1284828,5.706874E-06
0.1289483,6.428626E-05,0.1289483,8.89601E-06
0.1294138,6.529335E-05,0.1294138,9.231709E-06
0.1298793,8.107119E-05,0.1298793,6.54612E-06
0.1303448,0.0001136339,0.1303448,1.678492E-06
0.1308103,0.0001858091,0.1308103,5.035477E-07
0.1312759,0.0003019608,0.1312759,3.189136E-06
0.1317414,0.0004495003,0.1317414,4.867628E-06
0.1322069,0.0005604486,0.1322069,4.531929E-06
0.1326724,0.0005779049,0.1326724,5.203327E-06
0.1331379,0.00051664,0.1331379,6.210422E-06
0.1336034,0.0004558785,0.1336034,5.539025E-06
0.134069,0.0004281834,0.134069,3.860533E-06
0.1345345,0.000385214,0.1345345,3.356985E-06
0.135,0.0002977645,0.135,4.531929E-06
0.1354655,0.0002044404,0.1354655,6.210422E-06
0.135931,0.0001589532,0.135931,7.217518E-06
0.1363965,0.0001589532,0.1363965,6.210422E-06
0.1368621,0.0001710384,0.1368621,5.203327E-06
0.1373276,0.0001435111,0.1373276,3.524834E-06
0.1377931,7.469291E-05,0.1377931,1.846342E-06
0.1382586,1.594568E-05,0.1382586,1.510643E-06
0.1387241,4.36408E-06,0.1387241,3.860533E-06
0.1391896,4.515145E-05,0.1391896,7.888914E-06
0.1396552,9.449913E-05,0.1396552,1.02388E-05
0.1401207,0.0001173266,0.1401207,8.560311E-06
0.1405862,0.000121355,0.1405862,5.874723E-06
0.1410517,0.0001868162,0.1410517,4.867628E-06
0.1415172,0.0002935683,0.1415172,5.203327E-06
0.1419827,0.0003442588,0.1419827,4.867628E-06
0.1424483,0.0003550011,0.1424483,3.189136E-06
0.1429138,0.0003680934,0.1429138,2.517739E-06
0.1433793,0.0003711147,0.1433793,3.524834E-06
0.1438448,0.0003586938,0.1438448,3.189136E-06
0.1443103,0.0003435874,0.1443103,3.189136E-06
0.1447759,0.0003321737,0.1447759,4.867628E-06
0.1452414,0.0003261311,0.1452414,5.874723E-06
0.1457069,0.0003190814,0.1457069,6.210422E-06
0.1461724,0.0002536202,0.1461724,6.54612E-06
0.1466379,0.0001062486,0.1466379,6.881819E-06
0.1471034,-7.939269E-05,0.1471034,7.049668E-06
0.147569,-0.0002358282,0.147569,6.210422E-06
0.1480345,-0.0003519799,0.1480345,5.203327E-06
0.1485,-0.0004526894,0.1485,5.203327E-06
0.1489655,-0.0005668269,0.1489655,5.874723E-06
0.149431,-0.0006772717,0.149431,5.203327E-06
0.1498965,-0.0007266194,0.1498965,3.189136E-06
0.1503621,-0.0006950637,0.1503621,1.174945E-06
0.1508276,-0.0005871367,0.1508276,1.678492E-06
0.1512931,-0.000403006,0.1512931,3.860533E-06
0.1517586,-0.0001554284,0.1517586,5.203327E-06
0.1522241,0.0001190051,0.1522241,4.531929E-06
0.1526897,0.0003717861,0.1526897,3.860533E-06
0.1531552,0.0005765621,0.1531552,4.867628E-06
0.1536207,0.0007340047,0.1536207,5.706874E-06
0.1540862,0.0008615702,0.1540862,5.203327E-06
0.1545517,0.0009700008,0.1545517,4.531929E-06
0.1550172,0.001041505,0.1550172,4.531929E-06
0.1554828,0.001055268,0.1554828,5.203327E-06
0.1559483,0.00102707,0.1559483,6.210422E-06
0.1564138,0.0009726863,0.1564138,6.210422E-06
0.1568793,0.0009166247,0.1568793,6.54612E-06
0.1573448,0.0008585489,0.1573448,6.54612E-06
0.1578103,0.0007719386,0.1578103,6.54612E-06
0.1582759,0.0006390021,0.1582759,7.217518E-06
0.1587414,0.0004684672,0.1587414,7.888914E-06
0.1592069,0.0002878614,0.1592069,6.881819E-06
0.1596724,0.0001017166,0.1596724,6.210422E-06
0.1601379,-0.00010692,0.1601379,7.888914E-06
0.1606034,-0.0003157244,0.1606034,8.224612E-06
0.161069,-0.0004923018,0.161069,6.54612E-06
0.1615345,-0.0006453804,0.1615345,4.867628E-06
0.162,-0.0007917449,0.162,3.860533E-06
0.1624655,-0.0009045395,0.1624655,2.517739E-06
0.162931,-0.0009510338,0.162931,5.035477E-07
0.1633966,-0.0009226673,0.1633966,-1.678492E-07
0.1638621,-0.0008404211,0.1638621,1.174945E-06
0.1643276,-0.0007496147,0.1643276,3.189136E-06
0.1647931,-0.0006677043,0.1647931,3.860533E-06
0.1652586,-0.0005960327,0.1652586,2.517739E-06
0.1657241,-0.0005233539,0.1657241,1.174945E-06
0.1661897,-0.0004345617,0.1661897,1.846342E-06
0.1666552,-0.0003405661,0.1666552,3.189136E-06
0.1671207,-0.0002707408,0.1671207,4.196231E-06
0.1675862,-0.000223743,0.1675862,3.189136E-06
0.1680517,-0.0001861448,0.1680517,1.510643E-06
0.1685172,-0.000178088,0.1685172,5.035477E-07
0.1689828,-0.0002158541,0.1689828,1.174945E-06
0.1694483,-0.0002472419,0.1694483,3.860533E-06
0.1699138,-0.0002375067,0.1699138,5.035477E-06
0.1703793,-0.0002077974,0.1703793,4.867628E-06
0.1708448,-0.0001801022,0.1708448,4.531929E-06
0.1713103,-0.0001500572,0.1713103,4.196231E-06
0.1717759,-0.0001059129,0.1717759,3.524834E-06
0.1722414,-5.656519E-05,0.1722414,3.189136E-06
0.1727069,-3.37377E-05,0.1727069,2.517739E-06
0.1731724,-4.313725E-05,0.1731724,2.517739E-06
0.1736379,-6.999313E-05,0.1736379,3.356985E-06
0.1741034,-0.000105745,0.1741034,2.517739E-06
0.174569,-0.0001361257,0.174569,2.517739E-06
0.1750345,-0.0001401541,0.1750345,3.189136E-06
0.1755,-0.0001116197,0.1755,4.36408E-06
0.1759655,-6.529335E-05,0.1759655,4.531929E-06
0.176431,-2.299535E-05,0.176431,4.531929E-06
0.1768965,1.728847E-05,0.1768965,3.860533E-06
0.1773621,7.167162E-05,0.1773621,2.517739E-06
0.1778276,0.0001257191,0.1778276,3.189136E-06
0.1782931,0.000144686,0.1782931,4.531929E-06
0.1787586,0.0001220264,0.1787586,5.203327E-06
0.1792241,8.677805E-05,0.1792241,6.54612E-06
0.1796896,5.841154E-05,0.1796896,7.888914E-06
0.1801552,2.433814E-05,0.1801552,8.560311E-06
0.1806207,-1.695277E-05,0.1806207,7.888914E-06
0.1810862,-4.448005E-05,0.1810862,6.54612E-06
0.1815517,-5.757229E-05,0.1815517,5.874723E-06
0.1820172,-7.066453E-05,0.1820172,5.035477E-06
0.1824827,-8.023193E-05,0.1824827,3.860533E-06
0.1829483,-6.395056E-05,0.1829483,3.189136E-06
0.1834138,-1.15816E-05,0.1834138,2.517739E-06
0.1838793,4.078737E-05,0.1838793,4.36408E-06
0.1843448,4.280156E-05,0.1843448,5.874723E-06
0.1848103,3.524834E-06,0.1848103,8.224612E-06
0.1852759,-4.045167E-05,0.1852759,8.560311E-06
0.1857414,-8.023193E-05,0.1857414,7.888914E-06
0.1862069,-0.0001245441,0.1862069,5.874723E-06
0.1866724,-0.0001888304,0.1866724,5.203327E-06
0.1871379,-0.0002771191,0.1871379,5.874723E-06
0.1876034,-0.00034963,0.1876034,6.210422E-06
0.188069,-0.0003689326,0.188069,4.867628E-06
0.1885345,-0.0003687648,0.1885345,4.531929E-06
0.189,-0.0003815213,0.189,5.203327E-06
0.1894655,-0.0003902495,0.1894655,4.531929E-06
0.189931,-0.0003694362,0.189931,1.846342E-06
0.1903965,-0.0003090104,0.1903965,5.035477E-07
0.1908621,-0.0002200504,0.1908621,2.18204E-06
0.1913276,-0.0001277333,0.1913276,3.860533E-06
0.1917931,-4.53193E-05,0.1917931,4.867628E-06
0.1922586,3.390555E-05,0.1922586,5.203327E-06
0.1927241,0.0001126268,0.1927241,3.860533E-06
0.1931897,0.0001797665,0.1931897,3.189136E-06
0.1936552,0.0002321355,0.1936552,2.349889E-06
0.1941207,0.0002838331,0.1941207,3.189136E-06
0.1945862,0.0003328451,0.1945862,4.867628E-06
0.1950517,0.000385214,0.1950517,5.203327E-06
0.1955172,0.0004456397,0.1955172,5.539025E-06
0.1959828,0.0004959945,0.1959828,5.539025E-06
0.1964483,0.0005268787,0.1964483,5.203327E-06
0.1969138,0.0005429923,0.1969138,3.860533E-06
0.1973793,0.0005342641,0.1973793,3.692683E-06
0.1978448,0.0004865949,0.1978448,3.860533E-06
0.1983103,0.0004070344,0.1983103,4.36408E-06
0.1987759,0.0003301595,0.1987759,4.531929E-06
0.1992414,0.0002697337,0.1992414,5.874723E-06
0.1997069,0.0002019226,0.1997069,6.210422E-06
0.2001724,0.0001196765,0.2001724,5.539025E-06
0.2006379,5.085832E-05,0.2006379,5.203327E-06
0.2011034,1.05745E-05,0.2011034,5.874723E-06
0.201569,-3.038071E-05,0.201569,6.54612E-06
0.2020345,-9.147784E-05,0.2020345,7.385367E-06
0.2025,-0.0001609674,0.2025,8.560311E-06
0.2029655,-0.0002205539,0.2029655,9.231709E-06
0.203431,-0.0002657053,0.203431,9.903105E-06
0.2038966,-0.0003147173,0.2038966,1.02388E-05
0.2043621,-0.0004046845,0.2043621,1.05745E-05
0.2048276,-0.0005117723,0.2048276,1.05745E-05
0.2052931,-0.0005883116,0.2052931,9.231709E-06
0.2057586,-0.0006247349,0.2057586,7.888914E-06
0.2062241,-0.0006222171,0.2062241,8.560311E-06
0.2066897,-0.0006017395,0.2066897,9.231709E-06
0.2071552,-0.0006111391,0.2071552,9.903105E-06
0.2076207,-0.0006594796,0.2076207,9.903105E-06
0.2080862,-0.0006661937,0.2080862,9.903105E-06
0.2085517,-0.0005926756,0.2085517,9.735256E-06
0.2090172,-0.0004533608,0.2090172,1.05745E-05
0.2094828,-0.0002740978,0.2094828,1.12459E-05
0.2099483,-8.677805E-05,0.2099483,1.040665E-05
0.2104138,8.778516E-05,0.2104138,7.721065E-06
0.2108793,0.0002563058,0.2108793,7.553216E-06
0.2113448,0.0004500038,0.2113448,8.392462E-06
0.2118103,0.0006651866,0.2118103,8.560311E-06
0.2122759,0.0008449531,0.2122759,9.231709E-06
0.2127414,0.0009612726,0.2127414,8.560311E-06
0.2132069,0.0009988708,0.2132069,6.54612E-06
0.2136724,0.0009753719,0.2136724,5.539025E-06
0.2141379,0.0009404593,0.2141379,4.867628E-06
0.2146034,0.0009015183,0.2146034,3.860533E-06
0.215069,0.0008380713,0.215069,3.189136E-06
0.2155345,0.0007423972,0.2155345,3.692683E-06
0.216,0.000613489,0.216,4.196231E-06
0.2164655,0.0004711528,0.2164655,5.706874E-06
0.216931,0.0003294881,0.216931,7.888914E-06
0.2173965,0.0002079652,0.2173965,9.231709E-06
0.2178621,0.0001153124,0.2178621,8.560311E-06
0.2183276,4.951553E-05,0.2183276,9.735256E-06
0.2187931,4.867628E-06,0.2187931,1.258869E-05
0.2192586,-2.568093E-05,0.2192586,1.426719E-05
0.2197241,-5.38796E-05,0.2197241,1.326009E-05
0.2201896,-8.526741E-05,0.2201896,1.292439E-05
0.2206552,-0.0001250477,0.2206552,1.174945E-05
0.2211207,-0.0001754025,0.2211207,9.567407E-06
0.2215862,-0.0002425422,0.2215862,5.539025E-06
0.2220517,-0.000308339,0.2220517,2.517739E-06
0.2225172,-0.0003388876,0.2225172,2.853437E-06
0.2229827,-0.0003365377,0.2229827,4.867628E-06
0.2234483,-0.0003304952,0.2234483,5.035477E-06
0.2239138,-0.0003627222,0.2239138,8.392462E-07
0.2243793,-0.0004500038,0.2243793,-3.524834E-06
0.2248448,-0.0005340963,0.2248448,-6.881819E-06
0.2253103,-0.000578912,0.2253103,-7.217518E-06
0.2257759,-0.0006114748,0.2257759,-8.560311E-06
0.2262414,-0.0006205387,0.2262414,-1.174945E-05
0.2267069,-0.0005688411,0.2267069,-1.527428E-05
0.2271724,-0.0004829023,0.2271724,-1.661708E-05
0.2276379,-0.0004251621,0.2276379,-1.762417E-05
0.2281034,-0.0004023346,0.2281034,-2.030976E-05
0.228569,-0.0003788357,0.228569,-2.484169E-05
0.2290345,-0.0003180743,0.2290345,-2.903792E-05
0.2295,-0.0002173648,0.2295,-3.27306E-05
0.2299655,-0.0001109483,0.2299655,-3.709468E-05
0.230431,-1.359579E-05,0.230431,-4.078737E-05
0.2308965,0.0001017166,0.2308965,-4.313725E-05
0.2313621,0.0002576486,0.2313621,-4.347295E-05
0.2318276,0.00044094,0.2318276,-4.380865E-05
0.2322931,0.0006161745,0.2322931,-4.347295E-05
0.2327586,0.000750454,0.2327586,-4.078737E-05
0.2332241,0.0008152438,0.2332241,-3.776608E-05
0.2336897,0.0008155794,0.2336897,-3.474479E-05
0.2341552,0.0007877165,0.2341552,-3.27306E-05
0.2346207,0.0007726101,0.2346207,-3.121996E-05
0.2350862,0.0007877165,0.2350862,-3.038071E-05
0.2355517,0.0008058442,0.2355517,-3.004501E-05
0.2360172,0.0007934234,0.2360172,-3.172351E-05
0.2364828,0.000737026,0.2364828,-3.675899E-05
0.2369483,0.0006584726,0.2369483,-4.347295E-05
0.2374138,0.0005638056,0.2374138,-4.817273E-05
0.2378793,0.0004362402,0.2378793,-4.917983E-05
0.2383448,0.0002771191,0.2383448,-4.716563E-05
0.2388103,0.000117998,0.2388103,-4.515145E-05
0.2392759,-4.515145E-05,0.2392759,-4.179446E-05
0.2397414,-0.0002452277,0.2397414,-3.675899E-05
0.2402069,-0.0004701457,0.2402069,-3.121996E-05
0.2406724,-0.0006675365,0.2406724,-2.534523E-05
0.2411379,-0.0007900664,0.2411379,-2.030976E-05
0.2416034,-0.0008290074,0.2416034,-1.628138E-05
0.242069,-0.0008192721,0.242069,-9.903105E-06
0.2425345,-0.0007904021,0.2425345,-1.510643E-06
0.243,-0.0007410544,0.243,7.553216E-06
0.2434655,-0.0006450446,0.2434655,1.795987E-05
0.243931,-0.0005292287,0.243931,2.803082E-05
0.2443966,-0.0004312047,0.2443966,3.675899E-05
0.2448621,-0.0003487907,0.2448621,4.414435E-05
0.2453276,-0.000252781,0.2453276,5.085832E-05
0.2457931,-0.0001331044,0.2457931,5.790799E-05
0.2462586,-1.997406E-05,0.2462586,6.227207E-05
0.2467241,7.234302E-05,0.2467241,6.562905E-05
0.2471897,0.0001690242,0.2471897,6.898604E-05
0.2476552,0.000293904,0.2476552,6.898604E-05
0.2481207,0.0004483253,0.2481207,6.881819E-05
0.2485862,0.0006005646,0.2485862,6.948959E-05
0.2490517,0.0007168841,0.2490517,7.032883E-05
0.2495172,0.0007850309,0.2495172,6.965744E-05
0.2499828,0.0008122225,0.2499828,6.764325E-05
0.2504483,0.0008236362,0.2504483,6.797894E-05
0.2509138,0.000822797,0.2509138,6.932174E-05
0.2513793,0.000797116,0.2513793,7.217517E-05
0.2518448,0.0007571679,0.2518448,7.469291E-05
0.2523103,0.0006974136,0.2523103,7.570001E-05
0.2527758,0.000567834,0.2527758,7.553216E-05
0.2532414,0.0003670863,0.2532414,7.77142E-05
0.2537069,0.0001414969,0.2537069,8.174258E-05
0.2541724,-5.824369E-05,0.2541724,8.442817E-05
0.2546379,-0.0002036011,0.2546379,8.442817E-05
0.2551034,-0.00031841,0.2551034,8.308538E-05
0.255569,-0.0004800488,0.255569,8.241398E-05
0.2560345,-0.0006923781,0.2560345,8.241398E-05
0.2565,-0.0008649271,0.2565,8.157473E-05
0.2569655,-0.0009329061,0.2569655,8.006408E-05
0.257431,-0.0009028611,0.257431,7.838559E-05
0.2578965,-0.0008483101,0.2578965,7.502861E-05
0.2583621,-0.000842771,0.2583621,6.965744E-05
0.2588276,-0.000852842,0.2588276,6.378271E-05
0.2592931,-0.0007877165,0.2592931,5.891508E-05
0.2597586,-0.0006222171,0.2597586,5.354391E-05
0.2602241,-0.0004070344,0.2602241,4.682994E-05
0.2606896,-0.0001978943,0.2606896,4.078737E-05
0.2611552,-4.347295E-05,0.2611552,3.541619E-05
0.2616207,5.320821E-05,0.2616207,2.903792E-05
0.2620862,0.0001287404,0.2620862,2.24918E-05
0.2625517,0.0001901732,0.2625517,1.779202E-05
0.2630172,0.0002207217,0.2630172,1.326009E-05
0.2634827,0.0002227359,0.2634827,7.888914E-06
0.2639483,0.0002119936,0.2639483,2.853437E-06
0.2644138,0.0002012512,0.2644138,-1.846342E-06
0.2648793,0.000191516,0.2648793,-5.035477E-06
0.2653448,0.000184802,0.2653448,-8.224612E-06
0.2658103,0.0001804379,0.2658103,-1.19173E-05
0.2662759,0.0001710384,0.2662759,-1.527428E-05
0.2667414,0.000156939,0.2667414,-1.829557E-05
0.2672069,0.0001461967,0.2672069,-2.165255E-05
0.2676724,0.0001307546,0.2676724,-2.299535E-05
0.2681379,0.0001038987,0.2681379,-2.333104E-05
0.2686034,8.375677E-05,0.2686034,-2.366674E-05
0.269069,9.047074E-05,0.269069,-2.400244E-05
0.2695345,0.000110277,0.2695345,-2.484169E-05
0.27,0.0001220264,0.27,-2.702373E-05
0.2704655,0.0001220264,0.2704655,-2.836652E-05
0.270931,0.0001109483,0.270931,-2.970932E-05
0.2713965,7.73785E-05,0.2713965,-3.038071E-05
0.2718621,2.1149E-05,0.2718621,-3.071641E-05
0.2723276,-3.810178E-05,0.2723276,-3.105211E-05
0.2727931,-7.536431E-05,0.2727931,-3.071641E-05
0.2732586,-8.946365E-05,0.2732586,-2.836652E-05
0.2737241,-0.0001156481,0.2737241,-2.568093E-05
0.2741897,-0.0001728847,0.2741897,-2.299535E-05
0.2746552,-0.0002317998,0.2746552,-2.299535E-05
0.2751207,-0.0002740978,0.2751207,-2.198825E-05
0.2755862,-0.0002962539,0.2755862,-2.299535E-05
0.2760517,-0.0002992752,0.2760517,-2.467384E-05
0.2765172,-0.000285008,0.2765172,-2.500954E-05
0.2769828,-0.0002657053,0.2769828,-2.299535E-05
0.2774483,-0.0002526131,0.2774483,-2.064546E-05
0.2779138,-0.0002438849,0.2779138,-2.030976E-05
0.2783793,-0.0002341497,0.2783793,-2.030976E-05
0.2788448,-0.0002158541,0.2788448,-1.930266E-05
0.2793103,-0.000191516,0.2793103,-1.829557E-05
0.2797759,-0.0001639887,0.2797759,-1.695277E-05
