Label: Snap-Lead sensor 1: EMG 1 Sampling frequency: 2.148148e+003 Number of points: 20406 start: 0.000000e+000 Unit: V Domain Unit: s
Label: Snap-Lead sensor 2: EMG 2 Sampling frequency: 2.148148e+003 Number of points: 20406 start: 0.000000e+000 Unit: V Domain Unit: s
Start Trigger Method: None
Stop Trigger Method: None
 
X[s],"Snap-Lead sensor 1: EMG 1",X[s],"Snap-Lead sensor 2: EMG 2"
0.04794827,0,0.04794827,0
0.04841379,0,0.04841379,0
0.04887931,0,0.04887931,0
0.04934483,0,0.04934483,0
0.04981034,0,0.04981034,0
0.05027586,0,0.05027586,0
0.05074138,0,0.05074138,0
0.05120689,0,0.05120689,0
0.05167241,0,0.05167241,0
0.05213793,0,0.05213793,0
0.05260345,0,0.05260345,0
0.05306897,0,0.05306897,0
0.05353448,0,0.05353448,0
0.054,0,0.054,0
0.05446552,0,0.05446552,0
0.05493103,0,0.05493103,0
0.05539655,0,0.05539655,0
0.05586207,0,0.05586207,0
0.05632759,0,0.05632759,0
0.0567931,0,0.0567931,0
0.05725862,0,0.05725862,0
0.05772414,0,0.05772414,0
0.05818965,0,0.05818965,0
0.05865517,0,0.05865517,0
0.05912069,0,0.05912069,0
0.0595862,0,0.0595862,0
0.06005172,0,0.06005172,0
0.06051724,0,0.06051724,0
0.06098276,0,0.06098276,0
0.06144828,0,0.06144828,0
0.06191379,0,0.06191379,0
0.06237931,0,0.06237931,0
0.06284483,0,0.06284483,0
0.06331034,0,0.06331034,0
0.06377586,0,0.06377586,0
0.06424138,0,0.06424138,0
0.06470689,0,0.06470689,0
0.06517241,0,0.06517241,0
0.06563793,0,0.06563793,0
0.06610344,0,0.06610344,0
0.06656896,0,0.06656896,0
0.06703448,0,0.06703448,0
0.0675,0,0.0675,0
0.06796551,0,0.06796551,0
0.06843103,0,0.06843103,0
0.06889655,0,0.06889655,0
0.06936207,0,0.06936207,0
0.06982759,0,0.06982759,0
0.0702931,0,0.0702931,0
0.07075862,0,0.07075862,0
0.07122414,0,0.07122414,0
0.07168965,0,0.07168965,0
0.07215517,0,0.07215517,0
0.07262069,0,0.07262069,0
0.0730862,0,0.0730862,0
0.07355172,0,0.07355172,0
0.07401724,0,0.07401724,0
0.07448275,0,0.07448275,0
0.07494827,0,0.07494827,0
0.07541379,0,0.07541379,0
0.07587931,0,0.07587931,0
0.07634483,0,0.07634483,0
0.07681035,0,0.07681035,0
0.07727586,0,0.07727586,0
0.07774138,0,0.07774138,0
0.0782069,0,0.0782069,0
0.07867241,0,0.07867241,0
0.07913793,0,0.07913793,0
0.07960345,0,0.07960345,0
0.08006896,0,0.08006896,0
0.08053448,0,0.08053448,0
0.081,0,0.081,0
0.08146551,0,0.08146551,0
0.08193103,0,0.08193103,0
0.08239655,0,0.08239655,0
0.08286206,0,0.08286206,0
0.08332758,0,0.08332758,0
0.0837931,0,0.0837931,0
0.08425862,0,0.08425862,0
0.08472414,0,0.08472414,0
0.08518966,0,0.08518966,0
0.08565517,0,0.08565517,0
0.08612069,0,0.08612069,0
0.08658621,0,0.08658621,0
0.08705172,0,0.08705172,0
0.08751724,0,0.08751724,0
0.08798276,0,0.08798276,0
0.08844827,0,0.08844827,0
0.08891379,0,0.08891379,0
0.08937931,0,0.08937931,0
0.08984482,0,0.08984482,0
0.09031034,0,0.09031034,0
0.09077586,0,0.09077586,0
0.09124137,0,0.09124137,0
0.09170689,0,0.09170689,0
0.09217241,0,0.09217241,0
0.09263793,0,0.09263793,0
0.09310345,0,0.09310345,0
0.09356897,0,0.09356897,0
0.09403448,0,0.09403448,0
0.0945,0,0.0945,0
0.09496552,0,0.09496552,0
0.09543103,0,0.09543103,0
0.09589655,0,0.09589655,0
0.09636207,0,0.09636207,0
0.09682758,0,0.09682758,0
0.0972931,0,0.0972931,0
0.09775862,0,0.09775862,0
0.09822413,0,0.09822413,0
0.09868965,0,0.09868965,0
0.09915517,0,0.09915517,0
0.09962068,0,0.09962068,0
0.1000862,0,0.1000862,0
0.1005517,0,0.1005517,0
0.1010172,0,0.1010172,0
0.1014828,0,0.1014828,0
0.1019483,0,0.1019483,0
0.1024138,0,0.1024138,0
0.1028793,0,0.1028793,0
0.1033448,0,0.1033448,0
0.1038103,0,0.1038103,0
0.1042759,0,0.1042759,0
0.1047414,0,0.1047414,0
0.1052069,0,0.1052069,0
0.1056724,0,0.1056724,0
0.1061379,0,0.1061379,0
0.1066034,0,0.1066034,0
0.107069,0,0.107069,0
0.1075345,0,0.1075345,0
0.108,0,0.108,0
0.1084655,0,0.1084655,0
0.108931,0,0.108931,0
0.1093965,0,0.1093965,0
0.1098621,0,0.1098621,0
0.1103276,0,0.1103276,0
0.1107931,0,0.1107931,0
0.1112586,0,0.1112586,0
0.1117241,0,0.1117241,0
0.1121897,0,0.1121897,0
0.1126552,0,0.1126552,0
0.1131207,0,0.1131207,0
0.1135862,0,0.1135862,0
0.1140517,0,0.1140517,0
0.1145172,0,0.1145172,0
0.1149828,0,0.1149828,0
0.1154483,0,0.1154483,0
0.1159138,0,0.1159138,0
0.1163793,0,0.1163793,0
0.1168448,0,0.1168448,0
0.1173103,0,0.1173103,0
0.1177759,0,0.1177759,0
0.1182414,0,0.1182414,0
0.1187069,0,0.1187069,0
0.1191724,0,0.1191724,0
0.1196379,0,0.1196379,0
0.1201034,0,0.1201034,0
0.120569,0,0.120569,0
0.1210345,0,0.1210345,0
0.1215,0.0001841306,0.1215,-9.248493E-05
0.1219655,0.00016701,0.1219655,-6.999313E-05
0.122431,0.0001378042,0.122431,-4.414435E-05
0.1228966,0.0001109483,0.1228966,-1.242084E-05
0.1233621,9.298848E-05,0.1233621,1.376364E-05
0.1238276,7.855344E-05,0.1238276,2.534523E-05
0.1242931,6.495765E-05,0.1242931,2.803082E-05
0.1247586,6.025788E-05,0.1247586,3.289845E-05
0.1252241,6.227207E-05,0.1252241,4.39765E-05
0.1256897,6.294347E-05,0.1256897,6.092927E-05
0.1261552,6.025788E-05,0.1261552,8.845655E-05
0.1266207,5.757229E-05,0.1266207,0.0001193408
0.1270862,5.085832E-05,0.1270862,0.0001379721
0.1275517,3.709468E-05,0.1275517,0.0001408255
0.1280172,2.030976E-05,0.1280172,0.0001354543
0.1284828,1.846342E-06,0.1284828,0.000128069
0.1289483,-2.24918E-05,0.1289483,0.0001216907
0.1294138,-5.052262E-05,0.1294138,0.0001151446
0.1298793,-7.435722E-05,0.1298793,0.0001085985
0.1303448,-9.382772E-05,0.1303448,9.869535E-05
0.1308103,-0.0001075914,0.1308103,9.147784E-05
0.1312759,-0.000110277,0.1312759,9.349202E-05
0.1317414,-0.0001062486,0.1317414,9.517052E-05
0.1322069,-0.0001008774,0.1322069,9.248493E-05
0.1326724,-9.433127E-05,0.1326724,9.449913E-05
0.1331379,-8.89601E-05,0.1331379,9.416342E-05
0.1336034,-8.96315E-05,0.1336034,7.536431E-05
0.134069,-9.483482E-05,0.134069,4.213016E-05
0.1345345,-9.701686E-05,0.1345345,9.231709E-06
0.135,-9.718471E-05,0.135,-1.02388E-05
0.1354655,-0.0001052415,0.1354655,-1.762417E-05
0.135931,-0.0001190051,0.135931,-2.836652E-05
0.1363965,-0.0001237049,0.1363965,-3.810178E-05
0.1368621,-0.000117998,0.1368621,-2.299535E-05
0.1373276,-0.0001122911,0.1373276,9.735256E-06
0.1377931,-0.0001096056,0.1377931,3.575189E-05
0.1382586,-0.000103563,0.1382586,4.783703E-05
0.1387241,-7.838559E-05,0.1387241,4.145876E-05
0.1391896,-3.910887E-05,0.1391896,2.18204E-05
0.1396552,-3.524834E-06,0.1396552,3.860533E-06
0.1401207,1.997406E-05,0.1401207,-1.258869E-05
0.1405862,3.3402E-05,0.1405862,-2.970932E-05
0.1410517,4.582284E-05,0.1410517,-4.246586E-05
0.1415172,6.495765E-05,0.1415172,-4.582284E-05
0.1419827,8.342107E-05,0.1419827,-3.575189E-05
0.1424483,9.517052E-05,0.1424483,-2.064546E-05
0.1429138,9.517052E-05,0.1429138,-1.493858E-05
0.1433793,8.241398E-05,0.1433793,-1.963836E-05
0.1438448,5.857939E-05,0.1438448,-2.635233E-05
0.1443103,3.575189E-05,0.1443103,-3.37377E-05
0.1447759,1.930266E-05,0.1447759,-3.910887E-05
0.1452414,8.560311E-06,0.1452414,-2.903792E-05
0.1457069,-1.678492E-07,0.1457069,-6.210422E-06
0.1461724,-1.510643E-06,0.1461724,1.326009E-05
0.1466379,8.392462E-06,0.1466379,2.400244E-05
0.1471034,1.544213E-05,0.1471034,2.937362E-05
0.147569,1.02388E-05,0.147569,2.836652E-05
0.1480345,-7.888914E-06,0.1480345,2.383459E-05
0.1485,-5.119402E-05,0.1485,3.508049E-05
0.1489655,-0.0001062486,0.1489655,7.100023E-05
0.149431,-0.0001431754,0.149431,0.0001015488
0.1498965,-0.0001545892,0.1498965,0.0001139696
0.1503621,-0.0001507286,0.1503621,0.0001223621
0.1508276,-0.0001388113,0.1508276,0.0001381399
0.1512931,-0.0001129625,0.1512931,0.00016701
0.1517586,-7.570001E-05,0.1517586,0.0001911803
0.1522241,-3.575189E-05,0.1522241,0.0001878233
0.1526897,3.021286E-06,0.1526897,0.0001681849
0.1531552,3.508049E-05,0.1531552,0.0001485466
0.1536207,6.562905E-05,0.1536207,0.0001173266
0.1540862,9.483482E-05,0.1540862,5.992218E-05
0.1545517,0.0001116197,0.1545517,-9.567407E-06
0.1550172,0.0001173266,0.1550172,-7.721065E-05
0.1554828,0.0001253834,0.1554828,-0.0001339437
0.1559483,0.0001203479,0.1559483,-0.0001762417
0.1564138,8.711375E-05,0.1564138,-0.0002051118
0.1568793,4.280156E-05,0.1568793,-0.0002339818
0.1573448,7.217518E-06,0.1573448,-0.0002589914
0.1578103,-1.258869E-05,0.1578103,-0.0002610056
0.1582759,-2.165255E-05,0.1582759,-0.000237171
0.1587414,-2.870222E-05,0.1587414,-0.0001968872
0.1592069,-3.40734E-05,0.1592069,-0.0001631495
0.1596724,-3.474479E-05,0.1596724,-0.0001411612
0.1601379,-3.23949E-05,0.1601379,-0.0001238727
0.1606034,-2.467384E-05,0.1606034,-9.617762E-05
0.161069,-8.728161E-06,0.161069,-4.917983E-05
0.1615345,1.846342E-05,0.1615345,4.867628E-06
0.162,5.723659E-05,0.162,5.270466E-05
0.1624655,9.85275E-05,0.1624655,0.0001052415
0.162931,0.0001388113,0.162931,0.0001589532
0.1633966,0.0001747311,0.1633966,0.000202594
0.1638621,0.0001905089,0.1638621,0.0002234073
0.1643276,0.0001824521,0.1643276,0.0002057832
0.1647931,0.0001688563,0.1647931,0.0001488823
0.1652586,0.0001576104,0.1652586,6.898604E-05
0.1657241,0.0001341115,0.1657241,-1.661708E-05
0.1661897,8.96315E-05,0.1661897,-0.0001025559
0.1666552,3.743038E-05,0.1666552,-0.0001854734
0.1671207,-4.531929E-06,0.1671207,-0.0002586557
0.1675862,-3.675899E-05,0.1675862,-0.0003058213
0.1680517,-6.797894E-05,0.1680517,-0.00031841
0.1685172,-9.701686E-05,0.1685172,-0.0003177386
0.1689828,-0.0001169909,0.1689828,-0.0003177386
0.1694483,-0.000128069,0.1694483,-0.0003016251
0.1699138,-0.0001341115,0.1699138,-0.0002680552
0.1703793,-0.0001347829,0.1703793,-0.0002224002
0.1708448,-0.0001290761,0.1708448,-0.00016701
0.1713103,-0.0001166552,0.1713103,-9.970245E-05
0.1717759,-0.0001055772,0.1717759,-3.508049E-05
0.1722414,-9.080644E-05,0.1722414,7.888914E-06
0.1727069,-7.73785E-05,0.1727069,2.853437E-05
0.1731724,-7.133593E-05,0.1731724,4.179446E-05
0.1736379,-6.411841E-05,0.1736379,5.891508E-05
0.1741034,-5.186542E-05,0.1741034,8.946365E-05
0.174569,-4.582284E-05,0.174569,0.0001310903
0.1750345,-5.52224E-05,0.1750345,0.0001619745
0.1755,-7.217517E-05,0.1755,0.0001710384
0.1759655,-7.469291E-05,0.1759655,0.000173724
0.176431,-5.723659E-05,0.176431,0.0001821164
0.1768965,-3.20592E-05,0.1768965,0.0001807736
0.1773621,-1.107805E-05,0.1773621,0.0001502251
0.1778276,2.853437E-06,0.1778276,0.0001059129
0.1782931,1.02388E-05,0.1782931,6.428626E-05
0.1787586,1.393149E-05,0.1787586,3.004501E-05
0.1792241,1.393149E-05,0.1792241,6.210422E-06
0.1796896,1.460288E-05,0.1796896,-1.678492E-07
0.1801552,2.366674E-05,0.1801552,2.316319E-05
0.1806207,3.776608E-05,0.1806207,6.562905E-05
0.1810862,6.227207E-05,0.1810862,0.000102388
0.1815517,9.382772E-05,0.1815517,0.0001284047
0.1820172,0.0001171588,0.1820172,0.0001529107
0.1824827,0.0001327687,0.1824827,0.0001797665
0.1829483,0.0001529107,0.1829483,0.0001989014
0.1834138,0.000173724,0.1834138,0.0002086366
0.1838793,0.0001817807,0.1838793,0.0002104829
0.1843448,0.0001690242,0.1843448,0.0001925231
0.1848103,0.0001300832,0.1848103,0.000153582
0.1852759,6.143282E-05,0.1852759,9.785611E-05
0.1857414,-1.426719E-05,0.1857414,3.440909E-05
0.1862069,-5.656519E-05,0.1862069,-2.668803E-05
0.1866724,-7.301442E-05,0.1866724,-7.284657E-05
0.1871379,-8.509956E-05,0.1871379,-9.416342E-05
0.1876034,-9.88632E-05,0.1876034,-9.433127E-05
0.188069,-0.000114641,0.188069,-8.207828E-05
0.1885345,-0.0001253834,0.1885345,-7.200732E-05
0.189,-0.0001225299,0.189,-7.435722E-05
0.1894655,-0.0001092699,0.1894655,-7.536431E-05
0.189931,-9.214923E-05,0.189931,-5.992218E-05
0.1903965,-7.570001E-05,0.1903965,-3.709468E-05
0.1908621,-5.656519E-05,0.1908621,-1.359579E-05
0.1913276,-3.37377E-05,0.1913276,1.326009E-05
0.1917931,-9.903105E-06,0.1917931,4.481575E-05
0.1922586,1.863127E-05,0.1922586,7.032883E-05
0.1927241,4.817273E-05,0.1927241,7.905699E-05
0.1931897,6.932174E-05,0.1931897,7.066453E-05
0.1936552,8.006408E-05,0.1936552,4.884413E-05
0.1941207,9.013504E-05,0.1941207,2.198825E-05
0.1945862,0.0001079271,0.1945862,2.18204E-06
0.1950517,0.0001292439,0.1950517,-1.426719E-05
0.1955172,0.0001421683,0.1955172,-2.568093E-05
0.1959828,0.0001461967,0.1959828,-1.225299E-05
0.1964483,0.0001562676,0.1964483,2.131685E-05
0.1969138,0.0001663386,0.1969138,5.824369E-05
0.1973793,0.0001505608,0.1973793,9.349202E-05
0.1978448,0.0001104448,0.1978448,0.0001129625
0.1983103,6.428626E-05,0.1983103,0.0001092699
0.1987759,2.500954E-05,0.1987759,9.063859E-05
0.1992414,-7.888914E-06,0.1992414,6.562905E-05
0.1997069,-3.709468E-05,0.1997069,3.675899E-05
0.2001724,-6.025788E-05,0.2001724,-8.392462E-07
0.2006379,-7.469291E-05,0.2006379,-4.179446E-05
0.2011034,-7.536431E-05,0.2011034,-7.939269E-05
0.201569,-6.596475E-05,0.201569,-0.0001183337
0.2020345,-5.857939E-05,0.2020345,-0.0001566033
0.2025,-6.260777E-05,0.2025,-0.0001794308
0.2029655,-7.167162E-05,0.2029655,-0.000188159
0.203431,-7.066453E-05,0.203431,-0.0001841306
0.2038966,-5.790799E-05,0.2038966,-0.0001552606
0.2043621,-4.884413E-05,0.2043621,-0.0001210193
0.2048276,-5.052262E-05,0.2048276,-9.819181E-05
0.2052931,-5.119402E-05,0.2052931,-7.872129E-05
0.2057586,-4.380865E-05,0.2057586,-5.656519E-05
0.2062241,-3.659113E-05,0.2062241,-2.030976E-05
0.2066897,-3.608759E-05,0.2066897,3.390555E-05
0.2071552,-4.179446E-05,0.2071552,8.912795E-05
0.2076207,-4.615854E-05,0.2076207,0.0001273976
0.2080862,-4.548714E-05,0.2080862,0.0001445182
0.2085517,-4.179446E-05,0.2085517,0.0001495537
0.2090172,-4.682994E-05,0.2090172,0.0001552606
0.2094828,-8.509956E-05,0.2094828,0.0001663386
0.2099483,-0.0001760739,0.2099483,0.0001750668
0.2104138,-0.000272755,0.2104138,0.0001666743
0.2108793,-0.0003241169,0.2108793,0.0001401541
0.2113448,-0.0003163958,0.2113448,9.85275E-05
0.2118103,-0.0002663767,0.2118103,5.119402E-05
0.2122759,-0.0002029297,0.2122759,1.846342E-06
0.2127414,-0.0001401541,0.2127414,-4.448005E-05
0.2132069,-7.939269E-05,0.2132069,-7.972839E-05
0.2136724,-2.198825E-05,0.2136724,-9.98703E-05
0.2141379,3.3402E-05,0.2141379,-9.349202E-05
0.2146034,8.845655E-05,0.2146034,-6.193637E-05
0.215069,0.0001421683,0.215069,-1.896696E-05
0.2155345,0.0001908446,0.2155345,3.524834E-05
0.216,0.0002190433,0.216,7.972839E-05
0.2164655,0.0002307927,0.2164655,9.819181E-05
0.216931,0.0002388495,0.216931,0.0001045701
0.2173965,0.0002408637,0.2173965,0.0001032273
0.2178621,0.0002284428,0.2178621,8.241398E-05
0.2183276,0.0002051118,0.2183276,4.515145E-05
0.2187931,0.0001911803,0.2187931,1.963836E-05
0.2192586,0.0001925231,0.2192586,2.265965E-05
0.2197241,0.0002015869,0.2197241,3.40734E-05
0.2201896,0.0002052796,0.2201896,2.803082E-05
0.2206552,0.0001992371,0.2206552,-8.89601E-06
0.2211207,0.0001858091,0.2211207,-7.066453E-05
0.2215862,0.0001663386,0.2215862,-0.00013579
0.2220517,0.0001515679,0.2220517,-0.0001797665
0.2225172,0.0001394827,0.2225172,-0.000202594
0.2229827,0.0001163195,0.2229827,-0.0002150149
0.2234483,8.711375E-05,0.2234483,-0.000220386
0.2239138,6.361486E-05,0.2239138,-0.0002136721
0.2243793,4.682994E-05,0.2243793,-0.0001952087
0.2248448,3.138781E-05,0.2248448,-0.000170367
0.2253103,1.728847E-05,0.2253103,-0.000145861
0.2257759,4.531929E-06,0.2257759,-0.0001230335
0.2262414,-1.258869E-05,0.2262414,-9.449913E-05
0.2267069,-5.55581E-05,0.2267069,-5.304036E-05
0.2271724,-0.0001196765,0.2271724,-4.196231E-06
0.2276379,-0.0001606317,0.2276379,4.951553E-05
0.2281034,-0.0001613031,0.2281034,0.0001151446
0.228569,-0.000139147,0.228569,0.0001713741
0.2290345,-0.0001196765,0.2290345,0.0001945373
0.2295,-0.0001042344,0.2295,0.000181445
0.2299655,-9.080644E-05,0.2299655,0.0001468681
0.230431,-8.090334E-05,0.230431,0.0001030594
0.2308965,-7.200732E-05,0.2308965,5.304036E-05
0.2313621,-5.807584E-05,0.2313621,3.860533E-06
0.2318276,-3.575189E-05,0.2318276,-3.575189E-05
0.2322931,-1.493858E-05,0.2322931,-5.975433E-05
0.2327586,-5.539025E-06,0.2327586,-7.217517E-05
0.2332241,-3.524834E-06,0.2332241,-8.073549E-05
0.2336897,5.203327E-06,0.2336897,-8.744946E-05
0.2341552,2.131685E-05,0.2341552,-9.282063E-05
0.2346207,3.776608E-05,0.2346207,-8.946365E-05
0.2350862,4.884413E-05,0.2350862,-7.67071E-05
0.2355517,4.615854E-05,0.2355517,-5.656519E-05
0.2360172,2.584878E-05,0.2360172,-3.323415E-05
0.2364828,-1.09102E-05,0.2364828,-8.89601E-06
0.2369483,-6.193637E-05,0.2369483,1.963836E-05
0.2374138,-0.0001109483,0.2374138,6.076142E-05
0.2378793,-0.0001460288,0.2378793,0.0001166552
0.2383448,-0.0001643244,0.2383448,0.000173724
0.2388103,-0.000160296,0.2388103,0.0002086366
0.2392759,-0.0001404898,0.2392759,0.0002052796
0.2397414,-0.0001163195,0.2397414,0.0001851377
0.2402069,-9.483482E-05,0.2402069,0.0001797665
0.2406724,-8.140688E-05,0.2406724,0.0001930266
0.2411379,-7.536431E-05,0.2411379,0.0001985657
0.2416034,-7.200732E-05,0.2416034,0.0001834592
0.242069,-6.881819E-05,0.242069,0.0001607996
0.2425345,-6.663615E-05,0.2425345,0.0001485466
0.243,-8.039978E-05,0.243,0.0001331044
0.2434655,-0.0001050736,0.2434655,0.0001052415
0.243931,-0.0001144732,0.243931,8.308538E-05
0.2443966,-9.382772E-05,0.2443966,9.248493E-05
0.2448621,-5.52224E-05,0.2448621,0.000131426
0.2453276,-1.762417E-05,0.2453276,0.0001633173
0.2457931,1.628138E-05,0.2457931,0.0001589532
0.2462586,4.213016E-05,0.2462586,0.0001242084
0.2467241,6.915389E-05,0.2467241,8.476387E-05
0.2471897,0.000103563,0.2471897,5.421531E-05
0.2476552,0.0001394827,0.2476552,3.20592E-05
0.2481207,0.0001717098,0.2481207,-1.678492E-07
0.2485862,0.0001874876,0.2485862,-5.807584E-05
0.2490517,0.0001802701,0.2490517,-0.0001196765
0.2495172,0.0001616388,0.2495172,-0.0001594568
0.2499828,0.0001555963,0.2499828,-0.0001888304
0.2504483,0.0001619745,0.2504483,-0.000233814
0.2509138,0.0001589532,0.2509138,-0.0002928969
0.2513793,0.0001361257,0.2513793,-0.0003311665
0.2518448,0.0001052415,0.2518448,-0.0003345235
0.2523103,9.013504E-05,0.2523103,-0.0003143816
0.2527758,9.047074E-05,0.2527758,-0.0002897078
0.2532414,8.677805E-05,0.2532414,-0.0002668803
0.2537069,7.200732E-05,0.2537069,-0.000240528
0.2541724,5.48867E-05,0.2541724,-0.0002086366
0.2546379,4.548714E-05,0.2546379,-0.0001748989
0.2551034,3.390555E-05,0.2551034,-0.00013579
0.255569,9.735256E-06,0.255569,-0.0001015488
0.2560345,-2.030976E-05,0.2560345,-8.476387E-05
0.2565,-4.582284E-05,0.2565,-7.402152E-05
0.2569655,-6.898604E-05,0.2569655,-6.025788E-05
0.257431,-9.98703E-05,0.257431,-4.615854E-05
0.2578965,-0.0001344472,0.2578965,-3.23949E-05
0.2583621,-0.0001545892,0.2583621,-1.02388E-05
0.2588276,-0.0001498894,0.2588276,1.728847E-05
0.2592931,-0.0001310903,0.2592931,3.978027E-05
0.2597586,-0.0001176623,0.2597586,4.934768E-05
0.2602241,-0.0001151446,0.2602241,5.085832E-05
0.2606896,-0.0001116197,0.2606896,5.320821E-05
0.2611552,-9.349202E-05,0.2611552,5.824369E-05
0.2616207,-5.857939E-05,0.2616207,7.77142E-05
0.2620862,-7.553216E-06,0.2620862,0.0001169909
0.2625517,5.119402E-05,0.2625517,0.0001626459
0.2630172,0.0001106127,0.2630172,0.0001911803
0.2634827,0.0001562676,0.2634827,0.0001844663
0.2639483,0.000170367,0.2639483,0.0001502251
0.2644138,0.0001619745,0.2644138,0.0001206836
0.2648793,0.0001515679,0.2648793,0.0001038987
0.2653448,0.0001455253,0.2653448,8.543526E-05
0.2658103,0.0001394827,0.2658103,6.428626E-05
0.2662759,0.0001324331,0.2662759,3.709468E-05
0.2667414,0.0001320974,0.2667414,5.874723E-06
0.2672069,0.00013579,0.2672069,-1.225299E-05
0.2676724,0.0001344472,0.2676724,-4.531929E-06
0.2681379,0.0001267262,0.2681379,2.702373E-05
0.2686034,0.0001200122,0.2686034,6.009003E-05
0.269069,0.0001138018,0.269069,8.744946E-05
0.2695345,0.0001018845,0.2695345,0.0001149767
0.27,7.70428E-05,0.27,0.0001354543
0.2704655,2.937362E-05,0.2704655,0.0001388113
0.270931,-4.061952E-05,0.270931,0.0001216907
0.2713965,-0.0001149767,0.2713965,8.073549E-05
0.2718621,-0.0001660029,0.2718621,2.265965E-05
0.2723276,-0.0001821164,0.2723276,-3.508049E-05
0.2727931,-0.0001868162,0.2727931,-8.610666E-05
0.2732586,-0.0001945373,0.2732586,-0.0001287404
0.2737241,-0.0001992371,0.2737241,-0.0001472038
0.2741897,-0.0001968872,0.2741897,-0.0001337758
0.2746552,-0.0002002441,0.2746552,-0.0001062486
0.2751207,-0.0002096437,0.2751207,-8.308538E-05
0.2755862,-0.0002046082,0.2755862,-6.529335E-05
0.2760517,-0.0001707027,0.2760517,-4.850843E-05
0.2765172,-0.0001230335,0.2765172,-1.225299E-05
0.2769828,-8.543526E-05,0.2769828,4.548714E-05
0.2774483,-5.790799E-05,0.2774483,9.315633E-05
0.2779138,-2.970932E-05,0.2779138,0.0001156481
0.2783793,4.867628E-06,0.2783793,0.000117998
0.2788448,4.112306E-05,0.2788448,0.00010692
